fsi_id,epu_low_regime_idx,epu_markov_converged,epu_markov_finite_bse,epu_fsi_beta_low,epu_fsi_beta_high,epu_fsi_beta_low_se,epu_fsi_beta_high_se,epu_fsi_beta_low_p,epu_fsi_beta_high_p,epu_fsi_beta_high_positive,epu_fsi_beta_high_sig_5pct,epu_fsi_beta_amplification,epu_fsi_msr_conditions_pass,cfsi_low_regime_idx,cfsi_markov_converged,cfsi_markov_finite_bse,cfsi_fsi_beta_low,cfsi_fsi_beta_high,cfsi_fsi_beta_low_se,cfsi_fsi_beta_high_se,cfsi_fsi_beta_low_p,cfsi_fsi_beta_high_p,cfsi_fsi_beta_high_positive,cfsi_fsi_beta_high_sig_5pct,cfsi_fsi_beta_amplification,cfsi_fsi_msr_conditions_pass,vixc_low_regime_idx,vixc_markov_converged,vixc_markov_finite_bse,vixc_fsi_beta_low,vixc_fsi_beta_high,vixc_fsi_beta_low_se,vixc_fsi_beta_high_se,vixc_fsi_beta_low_p,vixc_fsi_beta_high_p,vixc_fsi_beta_high_positive,vixc_fsi_beta_high_sig_5pct,vixc_fsi_beta_amplification,vixc_fsi_msr_conditions_pass
fsi_4a723c32bf35,0,True,True,-0.02019252201,0.2696602595,0.08240248756,0.2925842547,0.8064196673,0.3567112025,True,False,True,False,0,True,True,0.1465255988,0.4768809348,0.04728415752,0.1072206143,0.001942860086,8.681042681e-06,True,True,True,True,0,True,True,0.002648149431,0.1396980057,0.007510730436,0.04191609184,0.7244017269,0.0008597631825,True,True,True,True
fsi_581172c84397,0,True,True,0.2208491086,0.4260591842,0.0689630478,0.1125662093,0.001362749554,0.0001537300931,True,True,True,True,0,True,True,0.03382461367,0.1393396655,0.04759007489,0.1371194566,0.4772395871,0.3095380672,True,False,True,False,0,True,True,-0.01437523805,0.1501644454,0.00671254189,0.04377943929,0.03222978335,0.0006035320326,True,True,True,True
fsi_c571dd553640,0,True,True,0.1226399168,0.5057439852,0.07764227391,0.2665822829,0.1142097713,0.05780942699,True,False,True,False,0,True,True,0.04859064282,0.3596640335,0.04573387903,0.1136505903,0.2880246684,0.001552710466,True,True,True,True,0,True,True,-0.0066074436,0.1068674371,0.006503370492,0.04527907563,0.3096279821,0.01826534284,True,True,True,True
fsi_cc38503029d4,0,True,True,-0.01329559106,0.2909967496,0.08274150741,0.2982852855,0.8723389155,0.3292799679,True,False,True,False,0,True,True,0.1453204315,0.489329838,0.04679586328,0.1058489059,0.001900142054,3.783961218e-06,True,True,True,True,0,True,True,0.003896342763,0.1363127782,0.007505876421,0.0418203183,0.6036870774,0.001116139482,True,True,True,True
fsi_538c955e92c3,0,True,True,0.01764683304,0.161531081,0.03674759818,0.5092280697,0.6310728739,0.7510859834,True,False,True,False,0,True,True,-0.01071014136,0.2768682716,0.03971233949,0.1199277504,0.7873964193,0.02096436752,True,True,True,True,0,True,True,-0.01612826849,0.1700134156,0.007275499612,0.04457769949,0.02663731636,0.0001368091311,True,True,True,True
fsi_ae6eefeb3031,0,True,True,0.2168000772,0.1948635688,0.07653968128,0.2155159446,0.004618286728,0.3659039928,True,False,False,False,0,True,True,0.08730683391,0.3078454954,0.05622395295,0.1164311864,0.1204612329,0.00819296654,True,True,True,True,0,True,True,0.004407776482,0.1167872574,0.008189028119,0.04528951333,0.5904017596,0.009917801068,True,True,True,True
fsi_2aa5cf2225c9,0,True,True,0.1592383105,0.4233487909,0.08712745723,0.4157801175,0.06760241851,0.3085812335,True,False,True,False,0,True,True,0.001176543258,0.07802565014,0.04128659198,0.1274105195,0.9772657753,0.5402760076,True,False,True,False,0,True,True,-0.00671242675,0.138478929,0.008309205753,0.04515168294,0.4191883786,0.002162394051,True,True,True,True
fsi_342258915526,0,True,True,0.05561749471,0.2248831037,0.0291799115,0.2896806646,0.05664761177,0.4375637143,True,False,True,False,0,True,True,-0.04282713976,0.3165912452,0.02932421131,0.1270435021,0.1441608636,0.0127029309,True,True,True,True,0,True,True,-0.002392372593,0.09066844341,0.00747032961,0.04080072063,0.74877887,0.02626800109,True,True,True,True
fsi_1242549a5cc8,0,True,True,0.1110382939,-0.09027679204,0.09912604891,0.4096458951,0.2626401749,0.8255770648,False,False,False,False,0,True,True,0.1502185155,0.3452670729,0.05501175332,0.1293685341,0.006320722067,0.007610817404,True,True,True,True,0,True,True,0.006737615783,0.1450171531,0.00790265553,0.04804630903,0.3938943823,0.002542149612,True,True,True,True
fsi_47a8f00588d4,0,True,True,-0.08605117986,0.1335048612,0.07714518006,0.2483960162,0.2646599166,0.5909445188,True,False,True,False,1,True,True,0.4119144683,0.005040786951,0.112367767,0.06522940174,0.0002465948048,0.9384025232,True,False,False,False,0,True,True,0.02034660291,0.1160839655,0.007496275389,0.03751744894,0.006643036499,0.001973891791,True,True,True,True
fsi_4fc10391b58c,0,True,True,-0.06573957575,0.3747346029,0.1040032372,0.1468867434,0.5273270039,0.01073586931,True,True,True,True,0,True,True,0.04330515729,0.2233349321,0.05842371738,0.129231798,0.4585566398,0.08395717392,True,False,True,False,0,True,True,-0.006501554695,0.1518495791,0.008120177047,0.04643579483,0.4233246729,0.001075104004,True,True,True,True
fsi_449f1d55bdae,0,True,True,0.001970317737,0.001563821723,0.09747947645,0.3519743592,0.9838737433,0.9964550114,True,False,False,False,0,True,True,0.1022505394,0.2657225561,0.04957542809,0.1287483524,0.03915781909,0.03902805929,True,True,True,True,0,True,True,-0.01932744138,0.1604337354,0.008389707156,0.04559082003,0.02123900103,0.000433189613,True,True,True,True
fsi_d46a49f355d1,0,True,True,0.1595444402,0.5562903018,0.08944546853,0.1910022655,0.07447141197,0.003585710197,True,True,True,True,0,True,True,-0.004075241423,0.06281656832,0.03727768731,0.1341090075,0.912947734,0.6394990521,True,False,True,False,0,True,True,-0.008638539487,0.1299790201,0.008213824682,0.04568236428,0.2929338547,0.004437269602,True,True,True,True
fsi_77a31297ed93,0,True,True,0.08379361577,0.231818593,0.09269851507,0.2868724838,0.3660288189,0.4190391598,True,False,True,False,0,True,True,0.1413382047,0.3697724764,0.0654547889,0.1098396252,0.03082491136,0.0007613517089,True,True,True,True,0,True,True,-0.0127351186,0.1648642919,0.00807813562,0.04839663964,0.114912392,0.0006579587794,True,True,True,True
fsi_170b032e00f4,0,True,True,-0.09379724957,0.1513093339,0.07677618242,0.2441954463,0.2218221433,0.5355054306,True,False,True,False,1,True,True,0.4180328126,0.001185698989,0.1123135034,0.0677423584,0.0001976374084,0.9860352867,True,False,False,False,0,True,True,0.02049541977,0.1157861128,0.007500024484,0.03753879967,0.006281490481,0.002039368813,True,True,True,True
fsi_4d882202b36a,0,True,True,0.08098660299,0.3268629262,0.09480586108,0.157102943,0.3929741031,0.03747371602,True,True,True,True,0,True,True,0.0009553940097,0.1416476767,0.03630815293,0.1316177511,0.9790072998,0.2818356014,True,False,True,False,0,True,True,-0.007451000522,0.1529659115,0.008104476188,0.04681350484,0.3579028335,0.001084790693,True,True,True,True
fsi_45d85cc30a43,0,True,True,0.08499780106,0.257096149,0.0917918691,0.2915307314,0.3544543013,0.3778397973,True,False,True,False,0,True,True,0.14280125,0.3761039759,0.06614709838,0.1076932475,0.03086229094,0.0004787660762,True,True,True,True,0,True,True,-0.01337164793,0.1627194067,0.008086345705,0.04839908112,0.09820713638,0.0007737030415,True,True,True,True
fsi_61a6a9471cd5,0,True,True,0.02899666008,0.3662682044,0.033356057,0.3976191189,0.3846791329,0.3569703424,True,False,True,False,0,True,True,0.0258853227,0.2788004114,0.0526283312,0.1291442235,0.6228243391,0.03086336571,True,True,True,True,0,True,True,-0.0138921445,0.1572526026,0.007151291817,0.04661717035,0.05206374567,0.0007427933649,True,True,True,True
fsi_b4901ed07dda,0,True,True,-0.006091642243,0.2360459224,0.08075709771,0.3215990598,0.9398712669,0.4629634964,True,False,True,False,0,True,True,0.1527037829,0.4521108607,0.04736694506,0.1090586492,0.00126480965,3.389613316e-05,True,True,True,True,0,True,True,0.0002568855676,0.1401768535,0.007440213855,0.04260225749,0.9724572013,0.001000585315,True,True,True,True
fsi_82eef5b6401d,0,True,True,0.05641607596,0.2027981998,0.02894589054,0.287228438,0.05129321627,0.480155829,True,False,True,False,0,True,True,-0.04025592696,0.3158607057,0.02970782144,0.120814037,0.1753979434,0.008937460386,True,True,True,True,0,True,True,-0.00433403052,0.0894215236,0.007485826994,0.04105256206,0.5626129073,0.02938964024,True,True,True,True
fsi_91c9bd2dce47,0,True,True,0.1672796005,0.409158473,0.08092997501,0.3256952542,0.03873724861,0.209021104,True,False,True,False,0,True,True,-0.001764130945,0.09850442134,0.04048712764,0.123999763,0.9652450629,0.4269672525,True,False,True,False,0,True,True,-0.006267753743,0.1487337504,0.008276325801,0.04580767525,0.4488634773,0.001166621302,True,True,True,True
fsi_f8902958199c,0,True,True,0.1145750477,0.3190841471,0.08144221114,0.2831360699,0.1594788905,0.2597577183,True,False,True,False,0,True,True,0.0244905765,0.1694753481,0.04406215191,0.1458016082,0.5783346686,0.245085391,True,False,True,False,0,True,True,-0.009342994195,0.1243494431,0.006509509886,0.04534282104,0.1512062374,0.006098673219,True,True,True,True
fsi_00ca4a214d7f,0,True,True,0.06834308643,0.1369551504,0.09227432665,0.2787267943,0.4589049838,0.6231719699,True,False,True,False,0,True,True,0.09729765122,0.3050903617,0.05589715614,0.119277963,0.08174411174,0.01053336385,True,True,True,True,0,True,True,-0.007301246549,0.1537256061,0.008517148221,0.04628710016,0.3913118447,0.0008965287081,True,True,True,True
fsi_98eaf550bf65,0,True,True,0.05193635643,-0.09058379709,0.03702600441,0.4452885802,0.1607064781,0.8388011627,False,False,False,False,0,True,True,-0.01804595479,0.4078110304,0.03503093235,0.1419980161,0.6064527932,0.004079490705,True,True,True,True,0,True,True,-0.0217700627,0.1795504195,0.006913450015,0.0467634998,0.00163861937,0.0001232640645,True,True,True,True
fsi_ffd69b8e685d,0,True,True,0.05702589165,-0.116204447,0.07589972439,0.1887086398,0.452452876,0.5380346896,False,False,False,False,0,True,True,0.03102564272,0.3564364582,0.03499530547,0.1151389879,0.3753126869,0.001963449189,True,True,True,True,0,True,True,-0.01113208828,0.1566521038,0.007473712716,0.04365960151,0.1363559931,0.0003331817524,True,True,True,True
fsi_2dcb161e4adc,0,True,True,-0.01037529441,0.2792220307,0.1034393062,0.1679902655,0.9201036095,0.09648626927,True,False,True,False,0,True,True,0.1031098897,0.3425583665,0.06160949961,0.1408908033,0.09420850065,0.01504164054,True,True,True,True,0,True,True,-0.0109331414,0.163609979,0.008025994427,0.04798594883,0.1731295953,0.0006507269872,True,True,True,True
fsi_9b1ef4e6eee5,0,True,True,-0.01855432562,0.2715906842,0.08303001819,0.2959780228,0.8231734085,0.3588261053,True,False,True,False,0,True,True,0.1457970371,0.4852688031,0.04698680903,0.1066053942,0.001916114051,5.313585023e-06,True,True,True,True,0,True,True,0.003165381006,0.1335220244,0.007526624394,0.04180517462,0.6740779747,0.001403591803,True,True,True,True
fsi_af74fa9a6095,0,True,True,0.04805353048,0.4398050939,0.03299577768,0.3728811805,0.1452948043,0.2382079509,True,False,True,False,0,True,True,-0.004868894639,0.1944425966,0.04194831392,0.1407483253,0.9075979367,0.1671279299,True,False,True,False,0,True,True,-0.01172510027,0.1614550787,0.006711955963,0.05001957081,0.08065508921,0.001247295256,True,True,True,True
fsi_c8bf80fdc476,0,True,True,0.04443531695,0.2751102597,0.03059359496,0.347427938,0.1463797017,0.4284490723,True,False,True,False,0,True,True,-0.03846183903,0.2327416111,0.03266779121,0.1088900033,0.2390507689,0.0325653833,True,True,True,True,0,True,True,0.0006874965596,0.06226790766,0.007534977677,0.03883870261,0.9273013441,0.1088808474,True,False,True,False
fsi_634a833996c1,0,True,True,0.03805562879,0.4205603773,0.07982016458,0.2091164427,0.6335279722,0.04431171409,True,True,True,True,0,True,True,-0.03199338164,0.1984457196,0.03656648834,0.1108352135,0.3816080661,0.07338042214,True,False,True,False,0,True,True,-0.002351026476,0.06813723336,0.007713060219,0.03916042284,0.7605100165,0.08186754847,True,False,True,False
fsi_a61c70a18b0d,0,True,True,0.01521928535,-0.04139815121,0.03641179932,0.5129505234,0.6759641202,0.9356758174,False,False,False,False,0,True,True,-0.01712891067,0.2625577623,0.04006067553,0.119872992,0.6689611642,0.02850251834,True,True,True,True,0,True,True,-0.0180245543,0.1674830751,0.007232020243,0.04483933942,0.01269093858,0.0001875797834,True,True,True,True
fsi_39700900ff08,0,True,True,0.01487535862,-0.07977695331,0.03637405202,0.5141780633,0.6825725204,0.876699651,False,False,False,False,0,True,True,-0.01765793382,0.2613627014,0.04013843808,0.1195150093,0.659990861,0.02875267962,True,True,True,True,0,True,True,-0.01798930999,0.1681879307,0.007229300111,0.04489326272,0.01283233319,0.0001793934727,True,True,True,True
fsi_f3bc42cd5bfe,0,True,True,0.05975136408,0.1828938144,0.02862606185,0.2725497317,0.03686044041,0.5021902742,True,False,True,False,0,True,True,-0.03685581326,0.3238860459,0.03014177268,0.128231243,0.2214246281,0.01154362726,True,True,True,True,0,True,True,-0.006709149127,0.08552528881,0.007297749092,0.04154351128,0.3579151483,0.0395237658,True,True,True,True
fsi_d7deb222d6c3,0,True,True,0.01579275637,-0.01183745323,0.03639525025,0.5083999973,0.6643439542,0.981423942,False,False,False,False,0,True,True,-0.01548801214,0.2637985997,0.04017562049,0.1192579425,0.6998612827,0.02696664707,True,True,True,True,0,True,True,-0.01793135359,0.1672797026,0.007239776077,0.04467413584,0.01325725148,0.0001807952621,True,True,True,True
fsi_3c47b7838847,0,True,True,0.05078117773,0.4079519953,0.03304060486,0.3496281111,0.1243098524,0.2432843131,True,False,True,False,0,True,True,-0.002171921134,0.2045487077,0.04080113228,0.1428627761,0.957547152,0.1522055061,True,False,True,False,0,True,True,-0.01167613283,0.1629716095,0.006708757386,0.04991861481,0.08178327442,0.001095621883,True,True,True,True
fsi_e72c875ffae9,0,True,True,0.04192202104,0.403895039,0.08148465184,0.2085123163,0.6069181781,0.05274142606,True,False,True,False,0,True,True,-0.03086730677,0.1950830563,0.0362363977,0.1107057549,0.3943075933,0.07803951714,True,False,True,False,0,True,True,-0.001628479857,0.06665372351,0.007763134279,0.03907146236,0.8338464669,0.0880185221,True,False,True,False
fsi_7b066772a741,0,True,True,-0.01355724217,0.06385799041,0.09666334451,0.2861865766,0.888460767,0.8234311224,True,False,True,False,0,True,True,0.1140649976,0.2953357811,0.06489927674,0.1250976933,0.07882076508,0.01823353937,True,True,True,True,0,True,True,-0.01296546322,0.158639615,0.008160222406,0.0468387022,0.1120916647,0.0007067826778,True,True,True,True
fsi_cfd7e32353a1,0,True,True,0.1082971985,0.7162235514,0.07985346825,0.1730905472,0.1750358415,3.505680974e-05,True,True,True,True,0,True,True,-0.03813829874,0.1790353099,0.04038189581,0.1420100275,0.3449445827,0.2074086592,True,False,True,False,0,True,True,0.001780256133,0.05330524162,0.006745177011,0.04269488706,0.7918336797,0.2118422212,True,False,True,False
fsi_e85a7940315f,0,True,True,0.04705002391,0.3975881543,0.03328188519,0.4305652618,0.1574550996,0.3557937203,True,False,True,False,0,True,True,0.04622545154,0.2850079428,0.05133187191,0.1246263741,0.3678428173,0.02220171312,True,True,True,True,0,True,True,-0.01218068211,0.1769090477,0.006742638365,0.05019505841,0.07083782296,0.0004243924405,True,True,True,True
fsi_0e0d2008da9d,0,True,True,0.0409395597,0.5766545704,0.04230591633,0.5425906214,0.3331927484,0.2878816397,True,False,True,False,0,True,True,-0.01989831158,0.2236756463,0.04580854766,0.1346527723,0.6640126035,0.09668750947,True,False,True,False,0,True,True,-0.00167166018,0.1310449855,0.008445915162,0.04552908651,0.8431035196,0.003998632527,True,True,True,True
fsi_e44940f8848b,0,True,True,-0.007204760709,0.3018530573,0.08157178663,0.29902719,0.9296190256,0.3127587727,True,False,True,False,0,True,True,0.1441018196,0.4940635511,0.04641534095,0.1043681726,0.001905260709,2.202976787e-06,True,True,True,True,0,True,True,0.004354014586,0.1367841832,0.007486446015,0.04200607406,0.5608453598,0.001128762725,True,True,True,True
fsi_5b84d5bae2b2,0,True,True,0.004969530933,0.01957733392,0.09542989025,0.3479889177,0.9584687711,0.95513588,True,False,True,False,0,True,True,0.09489482172,0.2828349021,0.05777538604,0.1228144631,0.1004909058,0.02128196145,True,True,True,True,0,True,True,-0.01845762602,0.157476188,0.008390719949,0.04563231792,0.02782345439,0.0005585562503,True,True,True,True
fsi_5768269900e1,0,True,True,0.0486493759,0.3945355879,0.03263966323,0.3581520983,0.1360931557,0.2706413933,True,False,True,False,0,True,True,-0.0008718478025,0.203633753,0.04229602314,0.1330786279,0.9835543725,0.1259731137,True,False,True,False,0,True,True,-0.01230631233,0.1611218113,0.006719285014,0.04986922066,0.0670272388,0.001234067642,True,True,True,True
fsi_7c1e35fe994a,0,True,True,0.08216601975,0.1492303211,0.09456469638,0.2940439876,0.3849090309,0.6117968859,True,False,True,False,0,True,True,0.1467845017,0.3802378379,0.06494698389,0.1111734274,0.02381712474,0.0006256997769,True,True,True,True,0,True,True,-0.01172809359,0.1595023886,0.008053905994,0.04846123232,0.1453374878,0.0009971134773,True,True,True,True
fsi_c17929eb1e9b,0,True,True,0.03173870936,0.5046192277,0.03201668342,0.4293276989,0.3215304058,0.2398464127,True,False,True,False,0,True,True,-0.04190522497,0.2126616725,0.03197993226,0.1129673683,0.1900740688,0.0597674374,True,False,True,False,0,True,True,-0.0006105876453,0.07087528217,0.007636424137,0.03886621447,0.9362712388,0.06821702973,True,False,True,False
fsi_953a179d69c2,0,True,True,0.08529624975,0.08900330945,0.1239400161,0.1577313293,0.4913231322,0.5725693066,True,False,True,False,0,True,True,0.1488215764,0.2846274782,0.06771423076,0.1432692974,0.02796416156,0.04696001305,True,True,True,True,0,True,True,-0.007920623333,0.1762520003,0.008117152567,0.04782439345,0.3291693333,0.0002283440906,True,True,True,True
fsi_4116fb0f796d,0,True,True,0.08435791526,0.2480820025,0.04240866802,0.4144749226,0.04668279301,0.5494761653,True,False,True,False,0,True,True,-0.0508329425,0.2298177782,0.0332478225,0.1339906263,0.1262866509,0.08631259182,True,False,True,False,0,True,True,-0.01001836438,0.1358140414,0.006912746898,0.04517401598,0.1472651161,0.002643055669,True,True,True,True
fsi_28ef448e4bd7,0,True,True,0.05941818909,0.1939661974,0.02845614844,0.2791243828,0.03679228393,0.4871119916,True,False,True,False,0,True,True,-0.03739471729,0.3184522444,0.03005225729,0.1300235455,0.2133806807,0.01431782752,True,True,True,True,0,True,True,-0.005419946749,0.08318347344,0.007276655335,0.04180369891,0.4563682187,0.04660645167,True,True,True,True
fsi_1da6e39c06f1,0,True,True,0.04402514597,0.4993809486,0.04184342611,0.5356288768,0.2927352828,0.3511678623,True,False,True,False,0,True,True,-0.01475196575,0.2062206103,0.04548628288,0.1332423515,0.7456982011,0.1216919697,True,False,True,False,0,True,True,0.000700860775,0.137484988,0.008493179556,0.04497412792,0.934232878,0.002235795516,True,True,True,True
fsi_1fda324cf962,0,True,True,0.1602586036,0.4258637061,0.08489864389,0.3826759459,0.05907346164,0.265769737,True,False,True,False,0,True,True,0.001340799039,0.08347624788,0.04018033055,0.1274955819,0.9733799018,0.5126362245,True,False,True,False,0,True,True,-0.005730145582,0.1393003539,0.008281076588,0.04552538433,0.4889645858,0.002214558836,True,True,True,True
fsi_5feac95fa0f8,0,True,True,0.01482817895,0.3617755079,0.1155466658,0.1610124832,0.8978873089,0.02464778475,True,True,True,True,0,True,True,0.03874651948,0.2271926848,0.05690130921,0.1322000127,0.4959078776,0.08569585626,True,False,True,False,0,True,True,-0.006234890215,0.1627500475,0.008075070487,0.04706476714,0.4400457932,0.0005441978354,True,True,True,True
fsi_894a99456767,0,True,True,0.04907586394,0.3140323969,0.08331630892,0.2325772433,0.5558406782,0.176942734,True,False,True,False,1,True,True,0.3128901968,-0.02597610274,0.1143999661,0.06519297597,0.006236985796,0.6902989433,False,False,False,False,0,True,True,-0.01443979902,0.1042477522,0.007628330324,0.03945320905,0.05836885813,0.008234176711,True,True,True,True
fsi_f271fa3b85c5,0,True,True,-0.00805792789,0.1182450532,0.1000796217,0.296835927,0.9358275304,0.6903710626,True,False,True,False,0,True,True,0.1461196658,0.27609876,0.06550000197,0.1319398345,0.02569209208,0.03638388637,True,True,True,True,0,True,True,-0.008383837805,0.1843184518,0.008109922175,0.04789340942,0.3012411881,0.0001188365556,True,True,True,True
fsi_c3c8e042baae,0,True,True,0.002815116109,0.1598756902,0.1049590784,0.4270778675,0.9786024378,0.7081455214,True,False,True,False,0,True,True,0.09763732264,0.2893969521,0.05694208332,0.1216229361,0.08640432723,0.01733800893,True,True,True,True,0,True,True,-0.01665695486,0.1564079903,0.008387417727,0.04601416816,0.0470393709,0.0006760137781,True,True,True,True
fsi_c52e3f05649c,0,True,True,0.05152217798,0.2955315365,0.03217580048,0.384831151,0.1093168971,0.4425161895,True,False,True,False,0,True,True,-0.04317942827,0.2057007764,0.03086537561,0.1284991355,0.161824955,0.1094223266,True,False,True,False,0,True,True,-0.008249717718,0.1335802235,0.007262147948,0.04469965039,0.2559613102,0.002804466033,True,True,True,True
fsi_7436b36f9d06,0,True,True,0.07715869369,0.1476009773,0.03561613953,0.3272665052,0.03028087188,0.6519812169,True,False,True,False,0,True,True,-0.05457347183,0.2419060119,0.0302307297,0.1199604122,0.071038431,0.04374263239,True,True,True,True,0,True,True,-0.009577090434,0.167153704,0.007202163922,0.04593900489,0.1836000618,0.0002741232389,True,True,True,True
fsi_7e6e79adca83,0,True,True,0.03733232933,0.5241123764,0.03902381824,0.4633299463,0.3387414379,0.257976788,True,False,True,False,0,True,True,0.003894941732,0.169398796,0.05483888943,0.1327940939,0.9433777191,0.2020792437,True,False,True,False,0,True,True,0.0005091073732,0.1440708956,0.007332859187,0.04438698066,0.9446487655,0.001171244835,True,True,True,True
fsi_a74e81cf2e1d,0,True,True,0.03705294773,0.5242368382,0.03920017174,0.4656346188,0.3445444694,0.2602271044,True,False,True,False,0,True,True,0.00387563961,0.1704351891,0.05509314473,0.1331400221,0.9439174434,0.2005029779,True,False,True,False,0,True,True,0.0008183069183,0.1439041614,0.007357060729,0.04426352468,0.9114360048,0.001149684015,True,True,True,True
fsi_134b384b82ad,0,True,True,0.1119013202,-0.05550498089,0.1000043288,0.4488657589,0.2631551711,0.9015875865,False,False,False,False,0,True,True,0.1494560502,0.3516364686,0.05434570549,0.1254650826,0.00595773293,0.005068244285,True,True,True,True,0,True,True,0.00609863976,0.1441836401,0.007902550183,0.04821618593,0.4402740057,0.002786509805,True,True,True,True
fsi_78bc42494b8b,0,True,True,0.07965704835,0.20780787,0.1015500236,0.3082319507,0.4327984501,0.5001885235,True,False,True,False,0,True,True,0.09475248385,0.3042213139,0.06126032889,0.1488478036,0.1219311408,0.04096921074,True,True,True,True,0,True,True,-0.01002160107,0.141516009,0.008055232936,0.04745986115,0.2134588428,0.002865552882,True,True,True,True
fsi_f474e603d1a3,0,True,True,0.05342596837,0.1913735905,0.02914418276,0.2888507039,0.06677868708,0.507628657,True,False,True,False,0,True,True,-0.0404320073,0.3146818176,0.02995948419,0.1206118106,0.1771583854,0.009079491419,True,True,True,True,0,True,True,-0.005492355412,0.08740189811,0.00748454338,0.04102078733,0.4630545576,0.03311606259,True,True,True,True
fsi_35997bdce492,0,True,True,0.07694648613,0.2621873138,0.1052153522,0.3056389752,0.4645814259,0.3909844775,True,False,True,False,0,True,True,0.1051958788,0.343822427,0.06198239369,0.1492085446,0.08966080581,0.02120536626,True,True,True,True,0,True,True,-0.01026421194,0.1587286293,0.008030847039,0.04802277163,0.2012147685,0.0009488210453,True,True,True,True
fsi_feb9fb8b10d2,0,True,True,0.0486247286,0.380962159,0.03270293336,0.3578745726,0.1370514264,0.2870963379,True,False,True,False,0,True,True,-0.002310541936,0.1958314806,0.04176532252,0.1357180507,0.955881921,0.1490405363,True,False,True,False,0,True,True,-0.01184457967,0.1644818406,0.006722633219,0.04987891377,0.07808689336,0.0009750704542,True,True,True,True
fsi_4a01fd7e7b05,0,True,True,0.01880955203,0.1034419261,0.09439041725,0.3498198703,0.8420484492,0.7674587813,True,False,True,False,0,True,True,0.09198706563,0.2849085675,0.05620587352,0.1197509346,0.1017120928,0.01735138218,True,True,True,True,0,True,True,-0.01699130662,0.1620086593,0.008402393885,0.04591329917,0.04315586999,0.0004177987347,True,True,True,True
fsi_7f3edaac543c,0,True,True,0.0133048633,0.08680799825,0.03643815683,0.4997897039,0.7150102893,0.8621098445,True,False,True,False,0,True,True,-0.01484246945,0.2626271328,0.04053222451,0.1186207971,0.7142237794,0.02682837996,True,True,True,True,0,True,True,-0.01760879149,0.1678071339,0.007241505986,0.04471732524,0.01503031815,0.0001749959422,True,True,True,True
fsi_df3a0eb6d1db,0,True,True,0.1497140717,0.2945920431,0.07700806323,0.2927355126,0.05187917255,0.3142510803,True,False,True,False,0,True,True,0.04718083348,0.2854962336,0.04703032051,0.124625216,0.3157642095,0.02197276026,True,True,True,True,0,True,True,-0.01272270298,0.146767454,0.006881127061,0.0447763845,0.06446832567,0.001046242864,True,True,True,True
fsi_3b8925661ff8,0,True,True,0.05878837036,0.1775821172,0.02882922854,0.270613917,0.04143073698,0.5116829327,True,False,True,False,0,True,True,-0.03809098378,0.3246452612,0.02999882043,0.1290901846,0.2041739154,0.01190756842,True,True,True,True,0,True,True,-0.007078899049,0.08674378922,0.007277405215,0.04186069929,0.3306910171,0.03824668621,True,True,True,True
fsi_0d5ec5d004f1,0,True,True,0.1537849742,0.5700262328,0.0906108023,0.2141650823,0.08965818659,0.007776543631,True,True,True,True,0,True,True,0.0582108229,0.1798272073,0.05454316755,0.1287729748,0.2858620442,0.1625739172,True,False,True,False,0,True,True,-0.00721071128,0.1459894327,0.008227187167,0.04586580388,0.3807859033,0.001457732124,True,True,True,True
fsi_c76131054fae,0,True,True,0.0129625863,0.05066286556,0.0363316393,0.5112106718,0.7212527176,0.9210559398,True,False,True,False,0,True,True,-0.01595528804,0.259763532,0.0405344862,0.1192554707,0.693859726,0.02939036026,True,True,True,True,0,True,True,-0.01755775125,0.1671705524,0.007231688053,0.0447867161,0.01518690155,0.0001895192022,True,True,True,True
fsi_c7544143c924,0,True,True,0.09815219399,0.6220067226,0.07745099482,0.2065568434,0.2050547403,0.002601229949,True,True,True,True,0,True,True,0.04175008248,0.3525093597,0.04538410068,0.1437936188,0.3576106447,0.0142264102,True,True,True,True,0,True,True,0.003193960409,0.07153275214,0.006730653073,0.0428753952,0.6351152728,0.09523892644,True,False,True,False
fsi_747f9fb9f25b,0,True,True,0.03431532201,0.09093058099,0.08903848734,0.1829348644,0.6999420062,0.6191429737,True,False,True,False,0,True,True,0.1187668062,0.4093859262,0.06566208999,0.1236535473,0.07048866564,0.0009304644515,True,True,True,True,0,True,True,-0.01305360251,0.1389348452,0.008078949841,0.04807316827,0.1061473237,0.003851554468,True,True,True,True
fsi_1faf05a4212f,0,True,True,-0.08322705693,0.1277265053,0.07746466682,0.257679124,0.2826491166,0.6201198793,True,False,True,False,1,True,True,0.4080865709,0.008972810857,0.112949271,0.06573556753,0.0003026658659,0.8914271562,True,False,False,False,0,True,True,0.01957301066,0.1110767047,0.007503413115,0.03758549507,0.009092735086,0.003123573055,True,True,True,True
fsi_9cdcc48dcc5e,0,True,True,-0.08822174672,0.1384278048,0.07638985476,0.2513378575,0.2481361862,0.5817955716,True,False,True,False,1,True,True,0.4164207101,0.002547171541,0.1123336688,0.06460401946,0.0002097304166,0.9685495975,True,False,False,False,0,True,True,0.01967016981,0.1145894767,0.007470684107,0.03765989193,0.00846390653,0.002344302986,True,True,True,True
